order_id,customer_id,order_date,product_category,product_name,sales,quantity,region
1917,321,2025-07-05,Home,Item_A,207.38,2,South
1918,250,2025-07-06,Clothing,Item_D,1575.13,8,North
1919,346,2025-07-07,Groceries,Item_D,2562.89,2,West
1920,220,2025-07-08,Beauty,Item_A,375.26,6,East
1921,204,2025-07-09,Beauty,Item_C,2506.37,8,East
1922,291,2025-07-10,Electronics,Item_D,4642.84,6,North
1923,369,2025-07-11,Home,Item_B,616.43,4,East
1924,260,2025-07-12,Home,Item_A,3845.76,4,West
1925,221,2025-07-13,Beauty,Item_E,2107.39,6,South
1926,348,2025-07-14,Groceries,Item_C,3310.35,4,East
1927,269,2025-07-15,Clothing,Item_A,1375.16,8,West
1928,200,2025-07-16,Groceries,Item_E,881.51,9,East
1929,332,2025-07-17,Clothing,Item_E,886.27,1,North
1930,211,2025-07-18,Beauty,Item_D,445.41,4,East
1931,289,2025-07-19,Clothing,Item_D,1009.67,4,East
1932,245,2025-07-20,Home,Item_D,3354.67,2,South
1933,233,2025-07-21,Electronics,Item_A,4420.28,6,North
1934,376,2025-07-22,Electronics,Item_A,4089.22,3,North
1935,277,2025-07-23,Beauty,Item_C,3457.16,7,South
1936,244,2025-07-24,Home,Item_D,641.12,5,East
1937,354,2025-07-25,Groceries,Item_E,1517.02,4,West
1938,272,2025-07-26,Home,Item_B,1618.05,5,North
1939,225,2025-07-27,Electronics,Item_C,1324.79,8,North
1940,246,2025-07-28,Electronics,Item_A,2623.53,3,East
1941,320,2025-07-29,Home,Item_C,2724.21,7,East
1942,255,2025-07-30,Home,Item_C,1848.74,6,North
1943,293,2025-07-31,Electronics,Item_C,1833.57,1,East
1944,306,2025-08-01,Groceries,Item_C,4159.92,7,West
1945,262,2025-08-02,Beauty,Item_B,3967.53,7,North
1946,247,2025-08-03,Beauty,Item_D,1608.2,1,West
1947,260,2025-08-04,Home,Item_E,4577.56,9,West
1948,280,2025-08-05,Beauty,Item_C,4768.79,6,East
1949,225,2025-08-06,Electronics,Item_C,1701.04,2,West
1950,235,2025-08-07,Electronics,Item_C,1836.68,5,East
1951,200,2025-08-08,Home,Item_D,2577.61,4,South
1952,207,2025-08-09,Home,Item_A,4711.49,7,East
1953,312,2025-08-10,Home,Item_A,4393.97,8,West
1954,298,2025-08-11,Groceries,Item_B,602.58,1,South
1955,379,2025-08-12,Beauty,Item_A,2024.38,5,East
1956,246,2025-08-13,Home,Item_C,2811.52,3,West
1957,326,2025-08-14,Clothing,Item_C,2565.35,1,North
1958,255,2025-08-15,Clothing,Item_C,1049.93,3,North
1959,213,2025-08-16,Electronics,Item_B,4308.2,6,East
1960,227,2025-08-17,Beauty,Item_C,3417.01,7,East
1961,277,2025-08-18,Home,Item_A,4205.75,8,North
1962,329,2025-08-19,Clothing,Item_D,4307.94,4,West
1963,308,2025-08-20,Beauty,Item_D,3766.94,3,West
1964,353,2025-08-21,Electronics,Item_E,2252.13,5,West
1965,213,2025-08-22,Groceries,Item_A,3091.68,9,East
1966,386,2025-08-23,Beauty,Item_C,885.79,6,South
1967,255,2025-08-24,Beauty,Item_D,3400.86,9,South
1968,314,2025-08-25,Groceries,Item_A,978.34,6,South
1969,206,2025-08-26,Beauty,Item_D,3500.35,2,South
1970,202,2025-08-27,Electronics,Item_C,1225.03,5,South
1971,310,2025-08-28,Electronics,Item_D,676.0,9,East
1972,350,2025-08-29,Groceries,Item_E,909.89,8,East
1973,306,2025-08-30,Home,Item_E,109.76,7,South
1974,217,2025-08-31,Clothing,Item_D,3621.82,1,East
1975,237,2025-09-01,Home,Item_A,3688.77,4,East
1976,314,2025-09-02,Beauty,Item_A,2623.17,7,South
1977,214,2025-09-03,Clothing,Item_A,890.68,7,West
1978,391,2025-09-04,Groceries,Item_D,509.42,6,East
1979,318,2025-09-05,Groceries,Item_A,193.73,8,West
1980,227,2025-09-06,Clothing,Item_C,912.17,6,East
1981,238,2025-09-07,Electronics,Item_E,4465.19,3,East
1982,384,2025-09-08,Clothing,Item_C,1283.53,4,South
1983,216,2025-09-09,Beauty,Item_A,1835.93,3,East
1984,285,2025-09-10,Electronics,Item_C,616.19,1,North
1985,325,2025-09-11,Groceries,Item_A,1189.57,5,North
1986,243,2025-09-12,Clothing,Item_D,2644.2,1,South
1987,224,2025-09-13,Home,Item_C,3077.99,1,West
1988,344,2025-09-14,Home,Item_D,1302.23,2,West
1989,212,2025-09-15,Beauty,Item_D,382.89,4,West
1990,224,2025-09-16,Home,Item_B,2016.06,6,North
1991,267,2025-09-17,Clothing,Item_A,1247.6,8,West
1992,337,2025-09-18,Clothing,Item_E,1175.81,3,West
1993,266,2025-09-19,Home,Item_A,4803.33,1,South
1994,308,2025-09-20,Clothing,Item_E,3119.87,3,West
1995,345,2025-09-21,Beauty,Item_A,2828.7,3,North
1996,310,2025-09-22,Electronics,Item_D,2137.3,5,North
1997,310,2025-09-23,Beauty,Item_C,2201.83,4,North
1998,233,2025-09-24,Beauty,Item_C,2750.43,4,South
1999,310,2025-09-25,Clothing,Item_B,3512.51,9,South
2000,207,2025-09-26,Electronics,Item_E,3540.52,7,East
